"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm","total"
19,40,2134,0.380222813368802,0.253280439426305,0.497677569189085,0.342529876945991,0.429651111696986,0,0.0198915009041591,0.0862068965517241,0.466463262187615
20,400,1784,0.373622417345041,0.406164174549893,0.367621443777821,0.346501648994645,0.258722207575358,0,0.0126582278481013,0.0344827586206897,0.466184184422879
24,35,1273,0.391963517811069,0.280439426304547,0.338542674666151,0.377495655874322,0.314702522189999,0,0.00361663652802893,0.0172413793103448,0.465503629544308
24,35,1304,0.440546432785967,0.394263045468416,0.39094251983743,0.417532536614774,0.3502065207839,0,0.0235081374321881,0.120689655172414,0.465493022740543
19,21,491,0.322479348760926,0.315837656393042,0.450454809367138,0.314053689847158,0.382283153176905,0.04,0.139240506329114,0.103448275862069,0.465400433628807
15,13,416,0.240274416464988,0.447055233445224,0.411844397135669,0.225362601510692,0.326127076192987,0,0.00180831826401447,0,0.465247204301357
15,121,5881,0.528911734704082,0.456209948123283,0.378652990129669,0.471257846022909,0.368222163634766,0,0.0144665461121157,0.189655172413793,0.464875571148545
15,38,2025,0.340500430025802,0.444003661885871,0.350880588349139,0.308379729777652,0.304332542402672,0,0.00180831826401447,0.0344827586206897,0.464645699484308
28,9,165,0.371602296137768,0.391211473909063,0.405022256628605,0.321926309443597,0.356182441339309,0,0.0054249547920434,0.0689655172413793,0.464447318052625
25,12,2691,0.351081064863892,0.413793103448276,0.500677375653184,0.32508244973226,0.416556815185869,0.08,0.0216998191681736,0.155172413793103,0.464337338667234
5,30,907,0.52619157149429,0.483674092157461,0.216615057093091,0.429767013014646,0.27963792951929,0,0.0144665461121157,0.103448275862069,0.464000738180469
21,42,339,0.323239394363662,0.490082392432103,0.464970001935359,0.315968651370616,0.340012303365849,0.08,0.0379746835443038,0.137931034482759,0.463845432356362
14,69,1935,0.430165809948597,0.459871833994507,0.42766595703503,0.438597113372815,0.422181211002724,0.2,0.0343580470162749,0.258620689655172,0.463697790340443
