"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
6,8,216,2508,266,520,1204,386,1,1,1
6,8,217,1216,274,354,568,206,1,3,1
6,8,218,595,128,244,310,132,1,2,1
6,8,219,988,159,231,557,166,1,1,1
6,8,220,536,149,275,236,139,1,1,1
6,8,221,963,176,273,708,91,1,1,1
6,8,222,530,121,50,243,49,1,1,1
6,8,223,853,166,125,352,39,1,1,1
6,8,224,304,93,43,145,20,1,1,1
6,8,225,1439,249,275,715,163,1,1,1
6,8,226,1252,241,219,553,100,1,1,1
6,8,227,1074,188,165,446,71,1,1,1
6,8,228,1883,304,365,993,119,1,1,1
6,8,229,224,35,40,140,28,1,1,1
6,8,230,2974,440,750,1690,293,1,1,1
6,8,231,404,82,46,167,9,1,1,1
6,8,232,1505,209,410,732,167,1,1,1
6,8,233,2170,283,593,1142,252,1,1,1
6,8,234,2070,249,572,1128,229,1,2,1
6,8,235,629,82,136,401,60,1,1,1
6,8,236,23045,1049,6134,12192,3254,1,1,1
6,8,237,3346,404,701,1832,524,1,3,2
6,8,238,22011,1517,8615,12120,4943,5,13,7
6,8,239,856,139,285,546,162,1,1,1
6,8,240,1419,238,436,840,259,1,3,2
6,8,241,626,145,225,469,118,2,16,7
6,8,242,682,162,425,426,196,4,8,2
6,8,243,3159,368,944,1778,553,2,1,1
6,8,244,13637,715,5608,7315,2847,4,5,2
6,8,245,2313,303,621,1231,420,2,8,2
6,8,246,3133,431,1307,1902,703,1,12,8
6,8,247,628,38,374,369,189,3,10,1
6,8,248,19221,1462,9473,10543,4721,4,56,13
6,8,249,923,141,348,456,165,1,5,1
6,8,250,16559,1411,8231,8916,4085,1,21,8
6,8,251,5431,655,2332,2915,1290,6,12,3
6,8,252,2069,282,840,1084,466,3,6,1
6,8,253,1674,284,604,847,331,1,9,1
6,8,254,660,132,376,304,183,1,1,1
6,8,255,375,88,198,184,91,1,1,1
6,8,256,1184,141,598,517,259,1,2,1
6,8,257,1165,180,399,580,209,2,6,1
6,8,258,3709,454,1047,2059,615,1,1,5
6,8,259,1716,213,404,902,247,1,1,1
6,8,260,3130,386,719,1482,579,1,2,1
6,8,261,1891,244,359,875,211,1,1,1
6,8,262,1187,210,321,527,207,1,1,1
6,8,263,1779,191,458,867,237,1,3,2
6,8,264,2518,241,411,1261,186,1,1,1
6,8,265,693,86,111,335,31,1,1,1
6,8,266,766,132,138,389,54,1,1,1
6,8,267,2375,289,369,1214,90,1,1,1
6,8,268,695,64,323,302,145,1,1,1
6,8,269,2053,258,498,1092,261,1,1,1
6,9,270,1971,250,483,983,206,1,2,3
6,9,271,2709,243,729,1300,257,1,2,2
6,9,272,1572,209,371,774,149,1,1,1
6,9,273,932,177,124,425,7,1,1,1
6,9,274,265,44,31,135,14,1,1,1
6,9,275,1596,78,472,668,97,1,1,1
6,9,276,1186,183,240,531,69,1,1,1
6,10,277,4638,464,891,2408,352,1,1,1
6,10,278,1344,181,276,713,133,1,1,1
6,10,279,670,88,182,369,80,1,1,1
6,10,280,11359,856,1998,5844,713,2,3,2
6,10,281,1048,219,407,553,199,1,6,2
6,10,282,3384,427,717,1684,371,1,1,1
6,10,283,5102,410,1354,2720,644,1,1,1
