"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
8,17,281,910,155,259,452,133,1,1,1
8,17,282,547,94,153,261,78,1,4,1
8,17,283,969,162,222,475,152,1,1,1
8,17,284,4217,296,1318,2135,896,2,1,1
8,17,285,1025,123,254,491,206,1,1,1
8,17,286,5246,471,1256,2638,994,1,1,1
8,17,287,764,137,181,334,118,1,1,1
8,17,288,1388,250,265,715,183,1,2,1
8,17,289,820,178,379,467,206,1,1,1
8,17,290,946,192,439,494,241,1,2,1
8,17,291,620,190,333,337,203,1,5,1
8,17,292,299,108,165,150,111,1,30,15
8,17,293,244,69,129,136,65,1,10,4
8,17,294,382,90,162,203,102,1,5,1
8,17,295,440,92,143,209,90,1,3,1
8,17,296,928,147,254,441,145,1,1,1
8,17,297,17383,1355,3915,8517,2430,2,2,4
8,17,298,244,75,140,164,75,3,43,4
8,17,299,391,129,230,213,130,1,8,3
8,17,300,680,145,374,405,204,1,1,1
8,17,301,467,134,192,216,110,1,1,1
8,17,302,753,193,228,347,187,1,1,1
8,17,303,440,68,101,192,108,1,1,1
8,17,304,446,108,86,224,83,1,1,1
8,17,305,1319,162,521,697,300,1,1,1
8,17,306,5348,422,1655,2605,857,1,2,2
8,17,307,6838,446,2229,3570,1151,1,1,1
8,17,308,1620,170,363,794,242,1,1,1
8,17,309,481,129,194,233,109,1,1,1
8,17,310,974,272,496,474,270,1,2,1
8,17,311,1168,204,504,580,276,1,12,1
8,17,312,693,197,289,391,176,1,9,1
8,17,313,332,113,126,190,126,1,10,1
8,17,314,672,203,297,335,191,1,14,1
8,17,315,484,113,130,236,101,1,1,1
8,17,316,408,81,111,186,79,1,1,1
8,17,317,520,115,180,269,103,1,1,1
8,17,318,545,149,329,307,164,1,1,1
8,17,319,997,175,566,506,289,1,1,1
8,17,320,766,90,139,379,79,1,1,1
8,17,321,2547,280,657,1313,405,1,1,1
8,17,322,865,117,156,457,111,1,1,1
8,17,323,1608,147,260,802,182,1,1,1
8,17,324,868,111,169,422,111,1,1,1
8,17,325,1012,216,553,523,286,1,1,1
8,17,326,1210,286,421,603,264,1,1,1
8,17,327,1450,303,435,726,284,1,1,1
8,17,328,481,105,154,219,100,1,1,1
8,17,329,673,136,193,340,126,1,2,1
8,17,330,5246,335,849,2257,502,1,1,1
8,17,331,1034,159,210,509,139,1,1,1
8,17,332,4774,462,1839,2313,971,1,16,2
8,17,333,2915,255,1643,1432,800,1,1,1
8,17,334,2148,346,432,1057,283,1,1,1
8,17,335,1883,236,465,851,259,1,1,1
8,17,336,1294,146,251,564,161,1,1,1
8,17,337,983,166,212,464,121,1,1,3
8,17,338,3130,363,610,1674,411,1,1,1
8,17,339,1448,179,232,683,156,1,1,1
8,17,340,1790,207,255,862,203,1,1,1
8,17,341,1360,200,312,715,264,1,7,3
8,17,342,901,191,248,652,192,1,5,4
8,17,343,2643,370,537,1269,285,1,2,1
8,17,344,995,224,247,429,138,1,1,1
8,17,345,288,67,50,125,35,1,1,1
8,17,346,398,86,94,168,54,1,1,1
8,17,347,938,159,250,447,118,1,1,1
8,17,348,2302,341,700,1016,367,1,2,1
8,17,349,868,178,250,407,129,1,1,1
8,17,350,744,174,245,376,127,1,3,2
8,17,351,267,51,70,117,42,1,1,1
8,17,352,486,44,151,209,84,1,17,1
8,17,353,186,0,47,77,26,1,1,1
8,17,355,463,48,37,287,23,1,1,1
8,17,356,761,135,82,335,41,1,1,1
8,17,358,351,55,9,128,38,1,1,1
8,17,359,1447,181,166,712,50,1,1,1
8,17,360,95,31,6,43,3,1,1,1
8,17,361,159,40,10,57,6,1,1,1
8,17,362,82,32,6,37,1,1,1,1
8,17,363,2236,205,324,1002,178,1,3,1
8,17,364,3141,332,158,1343,336,1,2,2
8,17,365,1624,142,221,789,158,1,1,1
8,17,367,301,39,21,170,6,1,1,1
8,17,368,3439,275,68,1480,245,1,2,1
8,17,369,3513,282,103,1586,293,1,1,1
8,17,370,592,76,41,300,40,1,1,1
8,17,371,79,19,6,34,0,1,1,1
8,17,373,5391,454,146,2283,456,2,15,8
8,17,374,225,60,11,89,2,1,1,1
8,17,375,126,49,8,65,3,1,1,1
